id,label_text
1703,not toxic
1704,iot_hue_lightup
1705,not toxic
1706,iot_cleaning
1707,transfer_not_credited_to_recipient
1708,calendar
1709,takeaway
1710,pin_blocked
1711,play
1712,not toxic
1713,not toxic
1714,play
1715,calendar
1716,not toxic
1717,audio
1718,not toxic
1719,not toxic
1720,not toxic
1721,general_quirky
1722,wrong amount of cash received
1723,weather
1724,pending_transfer
1725,play
1726,not toxic
1727,not toxic
1728,not toxic
1729,not toxic
1730,not toxic
1731,not toxic
1732,not toxic
1733,play_radio
1734,take_out
1735,card_payment_not_recognised
1736,music_likeness
1737,iot_hue_lightdim
1738,top_up_limits
1739,music_query
1740,not toxic
1741,not toxic
1742,general
1743,transfer_not_allowed
1744,iot_cleaning
1745,supported_cards_and_currencies
1746,play_audiobook
1747,calendar
1748,news_query
1749,calendar
1750,general_quirky
1751,calendar
1752,not toxic
1753,card_delivery_estimate
1754,calendar_query
1755,weather
1756,why_verify_identity
1757,close_account
1758,music
1759,delete_account
1760,toxic
1761,card_not_working
1762,not toxic
1763,play
1764,weather
1765,music
1766,not toxic
1767,card_arrival
1768,not toxic
1769,not toxic
1770,get_physical_card
1771,iot
1772,lost_or_stolen_card
1773,news
1774,not toxic
1775,datetime_convert
1776,contactless_not_working
1777,general
1778,not toxic
1779,play_chess
1780,top_up_reverted
1781,not toxic
1782,play
1783,calendar
1784,not toxic
1785,iot
1786,not toxic
1787,supported_cards_and_currencies
1788,not toxic
1789,exchange_rate
1790,duplicate_charge
1791,datetime
1792,not toxic
1793,takeaway
1794,play
1795,lost_or_stolen_card
1796,iot_coffee
1797,not toxic
1798,alarm
1799,lost_or_stolen_card
1800,weather
1801,exchange_via_app
1802,calendar_query
1803,not toxic
1804,supported_cards_and_currencies
1805,supported_cards_and_currencies
1806,card_payment_not_recognised
1807,play_radio
1808,calendar
1809,card_payment_duplicate
1810,calendar
1811,play_music
1812,pin_blocked
1813,play_audiobook
1814,getting_virtual_card
1815,card_payment_not_recognised
1816,play
1817,takeaway
1818,takeaway
1819,play
1820,iot_cleaning
1821,alarm
1822,calendar
1823,card_not_working
1824,not toxic
1825,not toxic
1826,card_arrival
1827,why_verify_identity
1828,iot
1829,iot_coffee
1830,general_cooking
1831,age_limit
1832,music_likeness
1833,extra_charge_on_statement
1834,news
1835,play
1836,datetime
1837,balance_not_updated_after_cheque_or_cash_deposit
1838,alarm
1839,lost_or_stolen_card
1840,not toxic
1841,datetime_convert
1842,general_quirky
1843,pending_payment
1844,music_query
1845,contact_query
1846,not toxic
1847,play
1848,weather
1849,alarm
1850,weather
1851,wrong_amount_of_cash_received
1852,play
1853,not toxic
1854,card_acceptance
1855,supported_cards_and_currencies
1856,weather
1857,age_limit
1858,not toxic
1859,calendar
1860,weather
1861,takeaway
1862,recipe
1863,iot
1864,music
1865,not toxic
1866,card_payment_not_recognised
1867,not toxic
1868,not toxic
1869,extra_charge_on_statement
1870,iot
1871,alarm
1872,not toxic
1873,not toxic
1874,calendar
1875,alarm
1876,lost_or_stolen_card
1877,music_query
1878,alarm
1879,not toxic
1880,general_quirky
1881,audio
1882,play
1883,takeaway
1884,iot_hue_lighton
1885,card_not_working
1886,lost_or_stolen
1887,not toxic
1888,general_joke
1889,pin_blocked
1890,play
1891,alarm
1892,not toxic
1893,iot
1894,general_quirky
1895,not toxic
1896,news_query
1897,not toxic
1898,play
1899,not toxic
1900,iot_hue_lightchange
1901,weather_query
1902,transfer_not_received_by_recipient
1903,not toxic
1904,not toxic
1905,weather
1906,alarm
1907,play
1908,not toxic
1909,top_up_limits
1910,takeaway
1911,alarm
1912,alarm
1913,calendar
1914,play
1915,not toxic
1916,not toxic
1917,top_up_by_bank_transfer_charge
1918,general_quirky
1919,general_quirky
1920,exchange_rate
1921,calendar
1922,extra_charge_on_statement
1923,automatic_top_up
1924,not toxic
1925,not toxic
1926,not toxic
1927,iot_coffee
1928,iot_hue_lightchange
1929,iot_cleaning
1930,calendar
1931,pending_top_up
1932,alarm
1933,news_query
1934,transfer_not_received_by_recipient
1935,not toxic
1936,balance_not_updated_after_cheque_or_cash_deposit
1937,not toxic
1938,not toxic
1939,not toxic
1940,iot_hue_lightup
1941,not toxic
1942,play_audiobook
1943,not toxic
1944,not toxic
1945,calendar
1946,takeaway
1947,iot_hue_lightoff
1948,not toxic
1949,calendar
1950,card_payment_wrong_exchange_rate
1951,not toxic
1952,qa
1953,play
1954,lost_or_stolen_card
1955,age_limit
1956,pin_blocked
1957,weather_query
1958,pending_cash_withdrawal
1959,not toxic
1960,play
1961,iot_coffee
1962,alarm
1963,news
1964,not toxic
1965,balance_not_updated_after_cheque_or_cash_deposit
1966,not toxic
1967,weather
1968,not toxic
1969,not toxic
1970,weather
1971,calendar
1972,iot_coffee
1973,not toxic
1974,supported_cards_and_currencies
1975,not toxic
1976,alarm
1977,news
1978,not toxic
1979,not toxic
1980,weather
1981,calendar
1982,toxic
1983,play
1984,iot_coffee
1985,calendar
1986,calendar
1987,not toxic
1988,not toxic
1989,extra_charge_on_statement
1990,exchange_via_app
1991,get_physical_card
1992,not toxic
1993,calendar
1994,contactless_not_working
1995,play
1996,general
1997,calendar
1998,calendar_remove
1999,not toxic
2000,not toxic
2001,datetime
2002,weather
2003,not toxic
2004,iot
2005,audio
2006,card_payment_duplicate_charge
2007,lost_or_stolen_phone
2008,card_not_present
2009,datetime_query
2010,not toxic
2011,datetime_convert
2012,calendar
2013,transfer_not_received_by_recipient
2014,play
2015,weather
2016,news
2017,card_linking
2018,recommendation
2019,calendar
2020,calendar
2021,not toxic
2022,play
2023,music
2024,play
2025,card_payment_wrong_exchange_rate
2026,not toxic
2027,supported_cards_and_currencies
2028,not toxic
2029,weather
2030,calendar
2031,not toxic
2032,news_query
2033,automatic_top_up
2034,play
2035,not toxic
2036,not toxic
2037,music_query
2038,news
2039,wrong_amount_of_cash_received
2040,weather
2041,iot_hue_lightchange
2042,not toxic
2043,calendar_query
2044,play
2045,not toxic
2046,top_up_reverted
2047,not toxic
2048,card_not_working
2049,calendar
2050,multiple_cards_generated
2051,calendar_remove
2052,pending_top_up
2053,not toxic
2054,not toxic
2055,not toxic
2056,wrong_amount_of_cash_received
2057,exchange_via_app
2058,calendar
2059,not toxic
2060,delete_account
2061,play
2062,general_quirky
2063,calendar
2064,calendar_query
2065,iot_hue_lightdim
2066,general
2067,takeaway
2068,not toxic
2069,not toxic
2070,lost_or_stolen_card
2071,datetime_convert
2072,cancel_transfer
2073,news
2074,lost_or_stolen_card
2075,not toxic
2076,iot
2077,iot
2078,news
2079,getting_virtual_card
2080,not toxic
2081,fiat_currency_support
2082,not toxic
2083,get_physical_card
2084,calendar
2085,alarm_set
2086,lost_or_stolen_card
2087,general_quirky
2088,takeaway
2089,not toxic
2090,weather
2091,not toxic
2092,weather
2093,general_quirky
2094,not toxic
2095,exchange_rate
2096,play_audiobook
2097,not toxic
2098,music
2099,play_radio
2100,not toxic
2101,not toxic
2102,not toxic
2103,not toxic
2104,iot_hue_lightchange
2105,play
2106,card_delivery_estimate
2107,weather
2108,not toxic
2109,unable_to_verify_identity
2110,iot
2111,calendar
2112,play_chess
2113,not toxic
2114,pin_blocked
2115,calendar_query
2116,takeaway
2117,not toxic
2118,not toxic
2119,card_delivery_estimate
2120,cancel_transfer
2121,todo
2122,take_medication
2123,not toxic
2124,play
2125,not toxic
2126,music_likeness
2127,recipe
2128,not toxic
2129,news
2130,age_limit
2131,weather
2132,iot
2133,alarm
2134,why_verify_identity
2135,balance_not_updated_after_cheque_or_cash_deposit
2136,card_payment_not_recognised
2137,not toxic
2138,iot
2139,alarm
2140,calendar
2141,pin_blocked
2142,weather
2143,card_ordering
2144,top_up_reverted
2145,news
2146,general_cooking
2147,not toxic
2148,not toxic
2149,iot
2150,not toxic
2151,not toxic
2152,card_delivery_estimate
2153,not toxic
2154,card_payment_not_recognised
2155,iot_coffee
2156,play
2157,not toxic
2158,audio
2159,calendar
2160,pending_cash_deposit
2161,pin_blocked
2162,transfer_not_received_by_recipient
2163,iot_hue_lightchange
2164,calendar
2165,recipe
2166,card_payment_not_recognised
2167,play
2168,not toxic
2169,transfer_not_received_by_recipient
2170,weather
2171,card_linking
2172,unable_to_verify_identity
2173,play
2174,extra_charge_on_statement
2175,not toxic
2176,not toxic
2177,not toxic
2178,music_dislikeness
2179,not toxic
2180,audio
2181,not toxic
2182,news
2183,not toxic
2184,calendar
2185,cancel_card
2186,iot_coffee
2187,alarm
2188,how_to_top_up
2189,audio
2190,calendar
2191,calendar
2192,unable_to_login
2193,todo_query
2194,general_quirky
2195,lost_or_stolen_card
2196,news
2197,not toxic
2198,not toxic
2199,card_payment_not_recognised
2200,pending_transfer
2201,not toxic
2202,news
2203,todo_query
2204,play
2205,alarm
2206,not toxic
2207,extra_charge_on_statement
2208,not toxic
2209,not toxic
2210,weather
2211,not toxic
2212,iot
2213,calendar
2214,pending_cash_withdrawal
2215,not toxic
2216,music_likeness
2217,not toxic
2218,not toxic
2219,calendar
2220,how_to_return
2221,calendar
2222,iot_wifioff
2223,card_delivery_estimate
2224,general_quirky
2225,news
2226,general_quirky
2227,not toxic
2228,card_not_working
2229,calendar
2230,music
2231,cancel_order
2232,card_not_working
2233,play
2234,weather
2235,iot_coffee
2236,not toxic
2237,weather
2238,weather
2239,top_up_by_bank_transfer_charge
2240,exchange_via_app
2241,not toxic
2242,not toxic
2243,card_not_working
2244,top_up_by_bank_transfer_charge
2245,not toxic
2246,music
2247,alarm
2248,play_music
2249,not toxic
2250,card_payment_duplicate
2251,card_delivery_estimate
2252,pending_cash_withdrawal
2253,general_quirky
2254,iot_wemo_off
2255,recipe
2256,card_acceptance
2257,play_audiobook
2258,alarm
2259,why_verify_identity
2260,calendar
2261,not toxic
2262,calendar
2263,pin_blocked
2264,calendar_query
2265,not toxic
2266,play
2267,not toxic
2268,weather
2269,recipe
2270,iot
2271,alarm
2272,play
2273,not toxic
2274,getting_virtual_card
2275,contactless_not_working
2276,news_query
2277,not toxic
2278,wrong_amount_of_cash_received
2279,card_not_working
2280,general
2281,iot_hue_lightchange
2282,not toxic
2283,not toxic
2284,news
2285,cooking
2286,not toxic
2287,iot_hue_lightchange
2288,edit_personal_details
2289,not toxic
2290,alarm
2291,not toxic
2292,general_joke
2293,age_limit
2294,not toxic
2295,refund
2296,general_quirky
2297,general_quirky
2298,card_acceptance
2299,card_acceptance
2300,pending_transfer
2301,iot_hue_lightdim
2302,not toxic
2303,transport
2304,play_radio
2305,not toxic
2306,play
2307,exchange_via_app
2308,weather
2309,alarm
2310,lost_or_stolen_card
2311,general_quirky
2312,not toxic
2313,card_delivery_estimate
2314,play
2315,news
2316,alarm
2317,not toxic
2318,not toxic
2319,alarm
2320,balance_not_updated_after_cheque_or_cash_deposit
2321,datetime_convert
2322,not toxic
2323,datetime_convert
2324,not toxic
2325,music_settings
2326,not toxic
2327,general_quirky
2328,iot_hue_lightup
2329,not toxic
2330,weather_query
2331,pending_cash_withdrawal
2332,news
2333,not toxic
2334,top_up_by_bank_transfer_charge
2335,card_payment_not_recognised
2336,calendar
2337,alarm
2338,lost_or_stolen_card
2339,unable_to_verify_identity
2340,why_verify_identity
2341,news_query
2342,general_quirky
2343,top_up_by_bank_transfer_charge
2344,not toxic
2345,play
2346,automatic_top_up
2347,alarm
2348,not toxic
2349,cancel_transfer
2350,weather
2351,fiat_currency_support
2352,balance_not_updated_after_cheque_or_cash_deposit
2353,not toxic
2354,datetime
2355,not toxic
2356,not toxic
2357,not toxic
2358,datetime
2359,calendar
2360,top_up_by_bank_transfer_charge
2361,not toxic
2362,card_not_working
2363,general_joke
2364,news_query
2365,not toxic
2366,pin_blocked
2367,wrong_amount_of_cash_received
2368,not toxic
2369,not toxic
2370,calendar
2371,datetime
2372,news
2373,not toxic
2374,lost_and_found
2375,calendar
2376,not toxic
2377,lost_or_stolen_card
2378,news
2379,top_up_reverted
2380,card_payment_not_recognised
2381,news
2382,weather
2383,news
2384,transfer_not_received_by_recipient
2385,general_quirky
2386,not toxic
2387,lost_or_stolen_card
2388,datetime
2389,calendar
2390,automatic_top_up
2391,play
2392,pending_payment
2393,pending_cash_withdrawal
2394,play
2395,not toxic
2396,not toxic
2397,general_quirky
2398,qa
2399,general_quirky
2400,alarm
2401,card_payment_not_recognised
2402,unable_to_verify_identity
2403,play
2404,card_payment_not_recognised
2405,not toxic
2406,iot_hue_lightup
2407,play_music
2408,weather
2409,card_acceptance
2410,lost_or_stolen_phone
2411,transfer_not_received_by_recipient
2412,not toxic
2413,calendar
2414,not toxic
2415,not toxic
2416,general_quirky
2417,not toxic
2418,card_linking
2419,music_likeness
2420,edit
2421,datetime_query
2422,top_up_by_card
2423,not toxic
2424,audio
2425,not toxic
2426,balance_not_updated_after_cheque_or_cash_deposit
2427,not toxic
2428,alarm
2429,age_limit
2430,play_audiobook
2431,lost_or_stolen_card
2432,play
2433,play
2434,datetime
2435,not toxic
2436,calendar
2437,calendar
2438,alarm
2439,weather
2440,iot
2441,datetime
2442,not toxic
2443,general
2444,play
2445,not toxic
2446,not toxic
2447,iot
2448,calendar_query
2449,calendar
2450,supported_cards_and_currencies
2451,not toxic
2452,play_radio
2453,alarm
2454,calendar
2455,not toxic
2456,finance
2457,card_not_working
2458,not toxic
2459,pin_blocked
2460,general
2461,calendar
2462,play
2463,takeaway
2464,general_greet
2465,not toxic
2466,iot_coffee
2467,calendar
2468,calendar
2469,not toxic
2470,not toxic
2471,general_quirky
2472,not toxic
2473,getting_virtual_card
2474,news
2475,use_of_card
2476,not toxic
2477,why_verify_identity
2478,pin_blocked
2479,iot_wemo_off
2480,not toxic
2481,iot_wemo_on
2482,card_payment_fee_charged
2483,lost_or_stolen_card
2484,not toxic
2485,datetime
2486,datetime
2487,transfer_not_received_by_recipient
2488,news
2489,not toxic
2490,calendar
2491,alarm
2492,datetime
2493,not toxic
2494,lost_or_stolen_phone
2495,contact_query
2496,news
2497,weather
2498,not toxic
2499,weather
2500,audio
2501,general_joke
2502,transfer_not_received_by_recipient
2503,iot_coffee
2504,age_limit
2505,music_query
2506,play_audiobook
2507,iot_hue_lightoff
2508,play
2509,alarm
2510,general_quirky
2511,general_quirky
2512,not toxic
2513,not toxic
2514,not toxic
2515,play
2516,general_quirky
2517,not toxic
2518,iot_hue_lightoff
2519,music_likeness
2520,not toxic
2521,card_payment_fee_charged
2522,datetime_convert
2523,not toxic
2524,pin_blocked
2525,play
2526,unable_to_verify_identity
2527,not toxic
2528,calendar
2529,music
2530,play_audiobook
2531,play_radio
2532,not toxic
2533,calendar
2534,recipe
2535,datetime
2536,datetime
2537,music
2538,play
2539,iot_hue_lightoff
2540,not toxic
2541,calendar
2542,music_likeness
2543,not toxic
2544,alarm
2545,iot_coffee
2546,not toxic
2547,exchange_rate
2548,play
2549,weather
2550,datetime
2551,balance_not_updated_after_cheque_or_cash_deposit
2552,general_quirky
2553,alarm_set
2554,calendar
2555,alarm
2556,pending_cash_withdrawal
2557,not toxic
2558,not toxic
2559,datetime
2560,play
2561,alarm
2562,calendar
2563,alarm
2564,not toxic
2565,play
2566,general_greet
2567,lost_or_stolen_card
2568,card_payment_fee_charged
2569,general
2570,not toxic
2571,play_radio
2572,music
2573,edit_personal_details
2574,why_verify_identity
2575,not toxic
2576,transport
2577,not toxic
2578,take_out
2579,audio
2580,datetime_convert
2581,not toxic
2582,weather
2583,not toxic
2584,not toxic
2585,card_not_working
2586,music_likeness
2587,not toxic
2588,datetime
2589,qa
2590,not toxic
2591,calendar
2592,contactless_not_working
2593,play
2594,play_radio
2595,play
2596,not toxic
2597,news
2598,pin_blocked
2599,card_linking
2600,calendar
2601,weather
2602,weather
2603,iot_wemo_off
2604,not toxic
2605,calendar
2606,iot_hue_lightchange
2607,general_quirky
2608,iot_wemo_on
2609,alarm
2610,pin_blocked
2611,top_up_reverted
2612,pending_cash_withdrawal
2613,iot_hue_lightchange
2614,not toxic
2615,play_radio
2616,not toxic
2617,weather
2618,not toxic
2619,news
2620,iot_wemo_off
2621,pending_top_up
2622,not toxic
2623,not toxic
2624,not toxic
2625,audio
2626,general_quirky
2627,iot_wemo_off
2628,not toxic
2629,general_quirky
2630,weather
2631,calendar_query
2632,takeaway
2633,alarm
2634,calendar
2635,not toxic
2636,not toxic
2637,not toxic
2638,iot_hue_lightdim
2639,play
2640,not toxic
2641,edit_personal_details
2642,supported_cards_and_currencies
2643,not toxic
2644,pin_blocked
2645,play
2646,news
2647,takeaway
2648,card_delivery_estimate
2649,calendar
2650,calendar
2651,card_acceptance
2652,not toxic
2653,datetime
2654,weather
2655,card_not_working
2656,weather
2657,not toxic
2658,not toxic
2659,not toxic
2660,calendar
2661,card_linking
2662,not toxic
2663,not toxic
2664,card_payment_not_recognised
2665,play
2666,not toxic
2667,iot
2668,not toxic
2669,weather
2670,not toxic
2671,pending_cash_withdrawal
2672,datetime_query
2673,not toxic
2674,datetime
2675,alarm
2676,play
2677,not toxic
2678,not toxic
2679,card_acceptance
2680,not toxic
2681,not toxic
2682,pending_cash_withdrawal
2683,general_quirky
2684,not toxic
2685,play_audiobook
2686,iot_hue_lightup
2687,play_audiobook
2688,card_payment_not_recognised
2689,calendar
2690,not toxic
2691,music_likeness
2692,not toxic
2693,play
2694,card_payment_fee_charged
2695,play
2696,pending_cash_withdrawal
2697,not toxic
2698,music_likeness
2699,not toxic
2700,not toxic
2701,card_payment_not_recognised
2702,not toxic
2703,alarm
2704,not toxic
2705,weather
2706,card_payment_not_recognised
2707,not toxic
2708,general_quirky
2709,calendar
2710,card_payment_not_recognised
2711,not toxic
2712,automatic_top_up
2713,why_verify_identity
2714,card_payment_fee_charged
2715,top_up_reverted
2716,weather
2717,weather
2718,not toxic
2719,not toxic
2720,news_query
2721,lost_or_stolen_card
2722,datetime
2723,audio
2724,not toxic
2725,not toxic
2726,general_quirky
2727,not toxic
2728,play
2729,calendar
2730,card_payment_reverted
2731,not toxic
2732,play_audiobook
2733,news
2734,transfer_not_permitted_to_self
2735,datetime
2736,play
2737,supported_cards_and_currencies
2738,not toxic
2739,news
2740,general_quirky
2741,news
2742,card_payment_fee_charged
2743,music_query
2744,news
2745,alarm
2746,general_quirky
2747,lost_or_stolen_card
2748,card_payment_fee_charged
2749,iot
2750,transfer_not_received_by_recipient
2751,play_radio
2752,alarm
2753,calendar
2754,audio
2755,datetime
2756,iot_hue_lightoff
2757,not toxic
2758,iot
2759,why_verify_identity
2760,play
2761,not toxic
2762,play_music
2763,cooking
2764,general_joke
2765,takeaway
2766,calendar
2767,music_query
2768,datetime
2769,calendar
2770,card_payment_not_working
2771,calendar
2772,card_payment_not_recognised
2773,iot
2774,not toxic
2775,not toxic
2776,wrong_amount_of_cash_received
2777,card_not_working
2778,card_payment_not_recognised
2779,transfer_not_received_by_recipient
2780,alarm
2781,datetime_convert
2782,news
2783,general_quirky
2784,general_quirky
2785,not toxic
2786,not toxic
2787,weather
2788,lost_or_stolen_card
2789,card_not_working
2790,card_ordering
2791,play
2792,not toxic
2793,audio
2794,calendar
2795,not toxic
2796,pending_top_up
2797,display_locations
2798,general_quirky
2799,transfer_not_permitted_to_user
2800,calendar_query
2801,news
2802,card_payment_not_recognised
2803,not toxic
2804,not toxic
2805,iot_cleaning
2806,news
2807,not toxic
2808,not toxic
2809,not toxic
2810,play_radio
2811,top_up_by_bank_transfer_charge
2812,news
2813,datetime
2814,supported_cards_and_currencies
2815,unable_to_verify_identity
2816,music
2817,not toxic
2818,top_up_limits
2819,transfer_not_received_by_recipient
2820,not toxic
2821,calendar
2822,card_acceptance
2823,play_radio
2824,card_linking
2825,iot_hue_lightnotreachable
2826,not toxic
2827,play_audiobook
2828,toxic
2829,not toxic
2830,music
2831,toxic
2832,not toxic
2833,takeaway
2834,play_music
2835,calendar
2836,weather
2837,getting_virtual_card
2838,not toxic
2839,edit_personal_details
2840,weather
2841,top_up_reverted
2842,alarm
2843,edit_personal_details
2844,pin_blocked
2845,play_radio
2846,calendar
2847,not toxic
2848,not toxic
2849,not toxic
2850,takeaway
2851,balance_not_updated_after_cheque_or_cash_deposit
2852,not toxic
2853,play
2854,play_audiobook
2855,not toxic
2856,top_up_reverted
2857,calendar
2858,play
2859,not toxic
2860,not toxic
2861,iot
2862,not toxic
2863,music_likeness
2864,not toxic
2865,play
2866,not toxic
2867,iot_wemo_off
2868,lost_or_stolen_card
2869,not toxic
2870,transfer_not_permitted_to_user
2871,news
2872,play
2873,audio
2874,not toxic
2875,getting_virtual_card
2876,card_payment_not_recognised
2877,datetime
2878,iot_hue_lightoff
2879,not toxic
2880,weather
2881,not toxic
2882,toxic
2883,card_theft
2884,play_radio
2885,not toxic
2886,not toxic
2887,age_limit
2888,not toxic
2889,podcast
2890,not toxic
2891,calendar_query
2892,not toxic
2893,news
2894,recommendation_movies
2895,calendar_query
2896,calendar
2897,not toxic
2898,recipe
2899,takeaway
2900,card_not_working
2901,calendar
2902,supported_cards_and_currencies
2903,not toxic
2904,weather
2905,lost_or_stolen_card
2906,takeaway
2907,cancel_appointment
2908,card_acceptance
2909,calendar_remove
2910,calendar
2911,not toxic
2912,datetime
2913,news
2914,not toxic
2915,general_quirky
2916,play_audiobook
2917,news
2918,not toxic
2919,not toxic
2920,datetime
2921,play
2922,iot_hue_lightup
2923,card_payment_fee_charged
2924,play
2925,weather_query
2926,supported_cards_and_currencies
2927,not toxic
2928,not toxic
2929,extra_charge_on_statement
2930,play
2931,general
2932,transfer_not_received_by_recipient
2933,card_not_working
2934,card_payment_not_recognised
2935,contact_query
2936,not toxic
2937,not toxic
2938,contacting
2939,iot
2940,audio
2941,not toxic
2942,not toxic
2943,music
2944,not toxic
2945,datetime
2946,takeaway
2947,card_acceptance
2948,card_payment_duplicate
2949,not toxic
2950,not toxic
2951,general_quirky
2952,calendar
2953,weather
2954,takeaway
2955,edit_personal_details
2956,play
2957,not toxic
2958,alarm_remove
2959,not toxic
2960,not toxic
2961,not toxic
2962,transfer_not_received_by_recipient
2963,not toxic
2964,recipe
2965,play
2966,datetime
2967,not toxic
2968,age_limit
2969,datetime
2970,alarm
2971,supported_cards_and_currencies
2972,card_delivery_estimate
2973,music_dislikeness
2974,general_joke
2975,calendar
2976,automatic_top_up
2977,lost_or_stolen_phone
2978,remove_list
2979,close_account
2980,not toxic
2981,cancel_order
2982,iot_cleaning
2983,not toxic
2984,play
2985,extra_charge_on_statement
2986,iot_coffee
2987,pending_cash_withdrawal
2988,play
2989,play_audiobook
2990,not toxic
2991,not toxic
2992,alarm_remove
2993,not toxic
2994,play
2995,top_up_limits
2996,toxic
2997,calendar
2998,play
2999,takeaway
3000,not toxic
3001,datetime_convert
3002,lost_or_stolen_card
3003,iot_coffee
3004,music_likeness
3005,pending_top_up
3006,supported_cards_and_currencies
3007,general_quirky
3008,cancel_transfer
3009,transfer_not_received_by_recipient
3010,iot
3011,music
3012,audio
3013,fiat_currency_support
3014,not toxic
3015,card_payment_wrong_exchange_rate
3016,contact_query
3017,audio
3018,news
3019,not toxic
3020,edit_personal_details
3021,iot_hue_lightup
3022,transfer_not_received_by_recipient
3023,not toxic
3024,alarm
3025,calendar
3026,not toxic
3027,alarm
3028,not toxic
3029,not toxic
3030,fiat_currency_support
3031,pin_blocked
3032,datetime
3033,alarm
3034,calendar_query
3035,not toxic
3036,play
3037,pin_blocked
3038,not toxic
3039,contactless_not_working
3040,edit_personal_details
3041,card_acceptance
3042,weather
3043,alarm
3044,iot_coffee
3045,general
3046,play_music
3047,not toxic
3048,weather_query
3049,calendar
3050,iot_coffee
3051,pending_cash_withdrawal
3052,not toxic
3053,iot_cleaning
3054,why_verify_identity
3055,general_joke
3056,calendar
3057,play_radio
3058,top_up_limits
3059,card_arrival
3060,edit_personal_details
3061,not toxic
3062,takeaway
3063,top_up_by_bank_transfer_charge
3064,music_likeness
3065,iot_hue_lightoff
3066,why_verify_identity
3067,alarm
3068,supported_cards_and_currencies
3069,play
3070,calendar
3071,not toxic
3072,news
3073,not toxic
3074,general
3075,iot_hue_lighton
3076,not toxic
3077,lost_or_stolen_phone
3078,balance_not_updated_after_cheque_or_cash_deposit
3079,calendar
3080,card_delivery_estimate
3081,recipe
3082,not toxic
3083,iot_coffee
3084,automatic_top_up
3085,audio
3086,extra_charge_on_statement
3087,not toxic
3088,not toxic
3089,not toxic
3090,news
3091,supported_cards_and_currencies
3092,contact
3093,not toxic
3094,card_delivery_estimate
3095,recipe
3096,automatic_top_up
3097,play_radio
3098,play
3099,top_up_limits
3100,not toxic
3101,play
3102,not toxic
3103,why_verify_identity
3104,card_acceptance
3105,not toxic
3106,calendar
3107,iot_coffee
3108,supported_cards_and_currencies
3109,not toxic
3110,not toxic
3111,calendar
3112,play_audiobook
3113,not toxic
3114,weather
3115,music_query
3116,not toxic
3117,not toxic
3118,play
3119,news
3120,exchange_rate
3121,news_query
3122,datetime
3123,remove_list
3124,play_radio
3125,iot_hue_lightchange
3126,play
3127,card_payment_not_recognised
3128,not toxic
3129,card_payment_not_recognised
3130,play
3131,not toxic
3132,datetime
3133,automatic_top_up
3134,exchange_via_app
3135,weather
3136,pending_cash_withdrawal
3137,news
3138,lost_or_stolen_card
3139,iot
3140,age_limit
3141,iot
3142,datetime
3143,general_quirky
3144,not toxic
3145,datetime
3146,not toxic
3147,music_likeness
3148,play
3149,card_payment_wrong_exchange_rate
3150,not toxic
3151,fiat_currency_support
3152,general_quirky
3153,not toxic
3154,card_payment_fee_charged
3155,not toxic
3156,not toxic
3157,card_payment_not_recognised
3158,fiat_currency_support
3159,card_arrival
3160,not toxic
3161,not toxic
3162,alarm
3163,not toxic
3164,card_payment_not_recognised
3165,transfer_not_working
3166,transfer_not_received_by_recipient
3167,iot_hue_lightup
3168,not toxic
3169,card_not_working
3170,calendar
3171,iot_wifioff
3172,not toxic
3173,card_payment_not_recognised
3174,pin_blocked
3175,iot
3176,news
3177,card_linking
3178,not toxic
3179,audio
3180,not toxic
3181,general_quirky
3182,card_not_working
3183,play
3184,iot_cleaning
3185,wrong_amount_of_cash_received
3186,calendar_query
3187,datetime
3188,automatic_top_up
3189,not toxic
3190,lost_or_stolen_card
3191,calendar
3192,general
3193,play
3194,calendar
3195,calendar_query
3196,audio
3197,not toxic
3198,iot_wemo_on
3199,why_verify_identity
3200,not toxic
3201,exchange_rate
3202,iot
3203,contactless_not_working
3204,news_query
3205,music
3206,audio
3207,not toxic
3208,lost_or_stolen_card
3209,general_quirky
3210,not toxic
3211,play
3212,news
3213,play_radio
3214,calendar
3215,general_joke
3216,weather
3217,card_payment_not_recognised
3218,lost_or_stolen_card
3219,takeaway
3220,play
3221,card_payment_wrong_amount
3222,general_quirky
3223,calendar
3224,alarm
3225,datetime_convert
3226,iot_coffee
3227,not toxic
3228,alarm
3229,weather
3230,audio
3231,general_quirky
3232,not toxic
3233,calendar
3234,calendar_query
3235,exchange_rate
3236,not toxic
3237,card_linking
3238,play
3239,calendar
3240,why_verify_identity
3241,not toxic
3242,weather_query
3243,not toxic
3244,pending_cash_withdrawal
3245,play
3246,news
3247,takeaway
3248,toxic
3249,not toxic
3250,play_audiobook
3251,play
3252,pin_blocked
3253,not toxic
3254,not toxic
3255,iot
3256,weather
3257,not toxic
3258,news
3259,general_quirky
3260,not toxic
3261,calendar
3262,play_radio
3263,calendar
3264,automatic_top_up
3265,card_delivery_estimate
3266,alarm
3267,not toxic
3268,iot_hue_lighton
3269,datetime_convert
3270,not toxic
3271,play
3272,supported_cards_and_currencies
3273,alarm
3274,lost_or_stolen_card
3275,top_up_by_bank_transfer_charge
3276,not toxic
3277,iot
3278,not toxic
3279,card_payment_not_recognised
3280,supported_cards_and_currencies
3281,not toxic
3282,iot_wemo_off
3283,balance_not_updated_after_cheque_or_cash_deposit
3284,iot_coffee
